ticket_id,created_at,customer_id,department,city_x,state_x,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images_x,latitude,longitude,num_events,num_abertura,num_updates,num_encerramento,target_category
1345,2025-01-16T21:05:00,6905,Financeiro,Curitiba,PR,Desktop,Linux,Chrome,Cabo,38,4,19,Falha de rede: tela preta ao tentar executar consulta.,Falha de rede: tela preta ao tentar executar consulta.,images/network.png,500,342,Alta,Em andamento,Infra,0,-0.125,5,3,-32.673289,-51.577168,0,0,0,0,Rede
2552,2025-01-31T03:04:00,4136,TI,Curitiba,RJ,Notebook,Windows,Chrome,4G,20,24,26,Problema de login: falha ao gerar relatório.,Problema de login: falha ao gerar relatório.,images/login.png,500,333,Alta,Em andamento,Aplicações,0,0.533,6,3,-30.140364,-47.877076,0,0,0,0,Acesso
3028,2025-02-05T17:56:00,9403,RH,Campinas,SP,Desktop,Windows,Firefox,4G,18,48,24,O CRM apresenta tela azul e não executar consulta.,O CRM apresenta tela azul e não executar consulta.,images/browser.png,500,333,Alta,Em andamento,Infra,1,-0.184,5,2,-30.395984,-50.878529,0,0,0,0,Software
4820,2025-02-26T21:40:00,8175,Financeiro,São Paulo,MG,Desktop,Linux,Safari,WiFi,38,8,50,O placa-mãe não responde e exibe mensagem de erro.,O placa-mãe não responde e exibe mensagem de erro.,images/motherboard.png,612,408,Média,Aberto,N1,0,0.753,5,3,-29.191586,-52.786853,0,0,0,0,Hardware
4940,2025-02-28T07:40:00,6444,RH,Belo Horizonte,SP,Desktop,Android,Chrome,WiFi,39,24,55,O aplicativo Word fecha inesperadamente quando importar dado...,O aplicativo Word fecha inesperadamente quando importar dados.,images/office.png,500,333,Baixa,Fechado,Aplicações,1,-0.761,6,0,-27.538473,-52.362383,0,0,0,0,Software
2175,2025-01-26T16:15:00,3440,RH,Curitiba,BA,Notebook,iOS,Chrome,WiFi,32,4,28,O usuário relata perda de dados ao tentar acessar sistema de...,O usuário relata perda de dados ao tentar acessar sistema de folha.,images/payroll.png,612,408,Alta,Em andamento,N2,0,0.474,6,0,-27.445834,-52.236049,0,0,0,0,Acesso
1770,2025-01-21T21:30:00,4983,Financeiro,Campinas,MG,Notebook,Android,Safari,5G,30,12,31,Falha crítica no fonte: superaquece com sem resposta.,Falha crítica no fonte: superaquece com sem resposta.,images/power_supply.png,500,375,Crítica,Aberto,N2,0,0.015,5,3,-28.956306,-49.303467,0,0,0,0,Hardware
2974,2025-02-05T02:38:00,6783,Financeiro,Curitiba,BA,Mobile,Linux,Safari,4G,5,8,26,O sistema SAP exibe emite beep ao abrir documento.,O sistema SAP exibe emite beep ao abrir documento.,images/sap_erp.png,612,344,Crítica,Em andamento,Infra,0,-0.772,3,3,-31.050247,-43.81355,0,0,0,0,Software
1850,2025-01-22T20:10:00,5376,Financeiro,Santos,MG,Mobile,Android,Safari,5G,26,8,31,O usuário não consegue enviar email devido a não funciona.,O usuário não consegue enviar email devido a não funciona.,images/email.png,500,333,Alta,Aberto,N1,1,-0.947,3,2,-23.423045,-45.374565,0,0,0,0,Acesso
3067,2025-02-06T04:59:00,9880,RH,São Paulo,SP,Notebook,Linux,Chrome,4G,5,48,34,O sistema de recrutamento apresenta ruído durante executar c...,O sistema de recrutamento apresenta ruído durante executar consulta.,images/recruitment.png,500,333,Crítica,Em andamento,N1,0,-0.879,3,2,-26.309853,-50.626295,0,0,0,0,RH
1549,2025-01-19T06:53:00,3137,TI,Curitiba,PR,Desktop,iOS,Safari,5G,27,24,57,Falha de autenticação ao tentar importar dados.,Falha de autenticação ao tentar importar dados.,images/login.png,500,333,Crítica,Aberto,Aplicações,1,0.313,6,1,-25.19081,-47.095932,0,0,0,0,Acesso
4296,2025-02-20T17:12:00,1382,TI,Campinas,BA,Mobile,Linux,Safari,WiFi,9,12,53,Problema de hardware: o placa de vídeo emite beep inesperada...,Problema de hardware: o placa de vídeo emite beep inesperadamente.,images/motherboard.png,612,408,Baixa,Aberto,N2,1,-0.191,6,0,-30.549573,-46.073,0,0,0,0,Hardware
408,2025-01-05T19:36:00,4251,TI,Campinas,MG,Desktop,Linux,Safari,5G,21,4,21,O placa de vídeo não responde e exibe tela piscando.,O placa de vídeo não responde e exibe tela piscando.,images/motherboard.png,612,408,Alta,Fechado,Infra,0,-0.158,5,3,-25.081961,-46.028223,0,0,0,0,Hardware
4543,2025-02-23T15:11:00,4785,TI,Curitiba,RJ,Notebook,Linux,Chrome,Cabo,21,24,50,O sistema de folha não está congela para gerar relatório.,O sistema de folha não está congela para gerar relatório.,images/payroll.png,612,408,Média,Fechado,Infra,1,0.786,5,2,-29.540434,-50.547866,0,0,0,0,RH
3131,2025-02-06T23:07:00,9434,TI,Santos,BA,Mobile,Linux,Safari,WiFi,28,12,24,O sistema FTP exibe desliga ao importar dados.,O sistema FTP exibe desliga ao importar dados.,images/browser.png,500,333,Média,Fechado,Aplicações,0,0.163,4,0,-28.104735,-47.423606,0,0,0,0,Software
3621,2025-02-12T17:57:00,7570,RH,Campinas,RS,Desktop,Linux,Safari,WiFi,18,48,67,Erro no Sistema de tesouraria durante exportar dados.,Erro no Sistema de tesouraria durante exportar dados.,images/finance_report.png,738,414,Baixa,Em andamento,N2,0,-0.049,6,0,-31.466252,-52.40982,0,0,0,0,Financeiro
2785,2025-02-02T21:05:00,8517,Operações,Santos,SP,Desktop,Windows,Safari,4G,2,48,43,O placa-mãe apresenta congela e mensagem de erro.,O placa-mãe apresenta congela e mensagem de erro.,images/motherboard.png,612,408,Alta,Em andamento,Infra,1,-0.775,7,3,-23.149443,-52.730071,0,0,0,0,Hardware
4075,2025-02-18T02:35:00,2769,Operações,Curitiba,MG,Mobile,Linux,Chrome,WiFi,24,48,37,O acesso à banco de dados falha com emite beep.,O acesso à banco de dados falha com emite beep.,images/server.png,500,333,Alta,Fechado,Aplicações,1,0.295,3,2,-26.886958,-50.232251,0,0,0,0,Rede
1028,2025-01-13T03:16:00,6039,RH,Belo Horizonte,MG,Desktop,iOS,Edge,4G,13,4,41,Falha no sistema financeiro: desliga ao gerar relatório.,Falha no sistema financeiro: desliga ao gerar relatório.,images/finance_report.png,738,414,Alta,Em andamento,Aplicações,0,0.145,3,0,-25.532663,-43.869182,0,0,0,0,Financeiro
1594,2025-01-19T19:38:00,6824,Operações,Belo Horizonte,PR,Desktop,Android,Chrome,4G,12,24,59,Erro de runtime no Email durante a enviar email.,Erro de runtime no Email durante a enviar email.,images/email.png,500,333,Alta,Em andamento,N2,1,-0.854,6,3,-23.36166,-44.391021,0,0,0,0,Software
130,2025-01-02T12:50:00,5179,TI,Belo Horizonte,BA,Mobile,Windows,Firefox,WiFi,2,4,32,Problema de conectividade: superaquece durante gerar relatór...,Problema de conectividade: superaquece durante gerar relatório.,images/finance_report.png,738,414,Média,Em andamento,Aplicações,0,-0.642,6,0,-27.773774,-44.051918,0,0,0,0,Rede
3410,2025-02-10T06:10:00,1158,RH,São Paulo,RJ,Desktop,iOS,Edge,Cabo,24,8,36,O sistema de RH não está emite beep para imprimir.,O sistema de RH não está emite beep para imprimir.,images/default_hr.png,612,408,Baixa,Em andamento,Aplicações,1,0.091,6,3,-27.235941,-45.068233,0,0,0,0,RH
1662,2025-01-20T14:54:00,2256,RH,Curitiba,BA,Desktop,iOS,Firefox,4G,27,4,32,O memória não responde e exibe ruído.,O memória não responde e exibe ruído.,images/default_hardware.png,612,407,Alta,Aberto,N2,1,-0.975,7,3,-27.397281,-51.837723,0,0,0,0,Hardware
372,2025-01-05T09:24:00,2497,TI,Curitiba,SP,Desktop,Android,Firefox,WiFi,14,4,22,Falha no Sistema de Notas Fiscais: não liga ao tentar export...,Falha no Sistema de Notas Fiscais: não liga ao tentar exportar dados.,images/default_software.png,612,344,Média,Em andamento,N1,1,-0.355,6,1,-26.99106,-43.850159,0,0,0,0,Software
777,2025-01-10T04:09:00,8273,TI,Campinas,RS,Notebook,Windows,Safari,Cabo,10,12,32,Falha no SAP: congela ao tentar enviar email.,Falha no SAP: congela ao tentar enviar email.,images/sap_erp.png,612,344,Baixa,Fechado,N2,0,0.005,5,1,-30.901491,-49.138708,0,0,0,0,Software
858,2025-01-11T03:06:00,4972,Financeiro,Santos,RS,Notebook,Android,Firefox,4G,26,12,3,Problema de login: congela ao enviar email.,Problema de login: congela ao enviar email.,images/email.png,500,333,Média,Aberto,N1,1,0.001,6,1,-27.200718,-48.377422,0,0,0,0,Acesso
189,2025-01-03T05:33:00,1706,Operações,Belo Horizonte,RS,Desktop,Linux,Chrome,Cabo,3,8,34,Problema de hardware: o cooler não liga inesperadamente.,Problema de hardware: o cooler não liga inesperadamente.,images/cooler.png,500,750,Média,Fechado,N1,1,0.895,5,1,-28.903683,-43.271519,0,0,0,0,Hardware
4412,2025-02-22T02:04:00,7231,TI,São Paulo,BA,Desktop,Windows,Edge,WiFi,16,12,10,O usuário relata tela preta ao tentar acessar sistema de RH.,O usuário relata tela preta ao tentar acessar sistema de RH.,images/default_access.png,191,165,Média,Fechado,N1,1,-0.475,5,3,-31.614634,-43.713086,0,0,0,0,Acesso
4798,2025-02-26T15:26:00,7810,RH,Santos,PR,Mobile,Android,Safari,WiFi,25,8,48,Falha de rede: ruído ao tentar exportar dados.,Falha de rede: ruído ao tentar exportar dados.,images/network.png,500,342,Crítica,Em andamento,N2,0,0.249,5,2,-23.586439,-46.390326,0,0,0,0,Rede
3692,2025-02-13T14:04:00,7081,TI,São Paulo,BA,Notebook,Android,Edge,4G,32,8,68,"Rede instável, congela ao acessar intranet.","Rede instável, congela ao acessar intranet.",images/network.png,500,342,Alta,Em andamento,Aplicações,0,0.185,6,2,-26.838641,-50.065316,0,0,0,0,Rede
195,2025-01-03T07:15:00,1941,Operações,Curitiba,PR,Desktop,Linux,Edge,Cabo,2,48,66,O usuário relata tela piscando ao tentar acessar portal do f...,O usuário relata tela piscando ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Alta,Fechado,N1,1,-0.521,5,0,-23.16546,-52.240256,0,0,0,0,Acesso
1734,2025-01-21T11:18:00,5034,RH,Santos,RS,Mobile,Windows,Firefox,5G,32,4,63,Falha crítica no monitor: superaquece com cheiro de queimado...,Falha crítica no monitor: superaquece com cheiro de queimado.,images/monitor.png,500,394,Alta,Fechado,N1,0,-0.353,5,0,-30.206265,-46.621594,0,0,0,0,Hardware
3252,2025-02-08T09:24:00,8977,RH,Belo Horizonte,RS,Notebook,Windows,Firefox,WiFi,32,12,65,O acesso ao sistema de ponto está bloqueado por congela.,O acesso ao sistema de ponto está bloqueado por congela.,images/access_denied.png,612,408,Crítica,Aberto,N1,0,-0.216,4,3,-31.481306,-46.989269,0,0,0,0,Acesso
2825,2025-02-03T08:25:00,9296,Operações,Campinas,SP,Mobile,Windows,Firefox,Cabo,2,12,39,Erro no Sistema de tesouraria durante importar dados.,Erro no Sistema de tesouraria durante importar dados.,images/finance_report.png,738,414,Alta,Em andamento,Infra,0,-0.401,5,2,-29.262339,-44.486858,0,0,0,0,Financeiro
3560,2025-02-12T00:40:00,1907,RH,Santos,MG,Mobile,iOS,Safari,WiFi,15,12,44,O sistema Sistema de Notas Fiscais exibe congela ao exportar...,O sistema Sistema de Notas Fiscais exibe congela ao exportar dados.,images/default_software.png,612,344,Média,Aberto,N2,0,0.84,3,3,-27.03751,-52.11689,0,0,0,0,Software
229,2025-01-03T16:53:00,3502,RH,Santos,RS,Notebook,iOS,Firefox,Cabo,8,48,70,Falha de autenticação ao tentar fazer login.,Falha de autenticação ao tentar fazer login.,images/login.png,500,333,Média,Em andamento,N2,1,0.991,3,1,-26.647074,-47.508042,0,0,0,0,Acesso
66,2025-01-01T18:42:00,4637,RH,Santos,SP,Notebook,Windows,Safari,4G,15,24,11,O acesso ao sistema de recrutamento está bloqueado por conge...,O acesso ao sistema de recrutamento está bloqueado por congela.,images/access_denied.png,612,408,Baixa,Aberto,Infra,0,0.678,6,2,-25.173951,-51.737764,0,0,0,0,Acesso
4904,2025-02-27T21:28:00,8906,RH,Santos,RS,Notebook,Android,Chrome,WiFi,37,12,28,Falha no sistema financeiro: reinicia sozinho ao exportar da...,Falha no sistema financeiro: reinicia sozinho ao exportar dados.,images/finance_report.png,738,414,Baixa,Aberto,Infra,1,0.836,6,1,-25.95051,-53.080441,0,0,0,0,Financeiro
3467,2025-02-10T22:19:00,2537,RH,Santos,BA,Mobile,iOS,Chrome,WiFi,25,12,66,Falha no FTP: não funciona ao tentar abrir documento.,Falha no FTP: não funciona ao tentar abrir documento.,images/browser.png,500,333,Alta,Em andamento,Aplicações,0,0.272,6,1,-27.348218,-44.542137,0,0,0,0,Software
4743,2025-02-25T23:51:00,6934,Operações,São Paulo,PR,Notebook,Linux,Safari,WiFi,33,12,4,O placa de vídeo apresenta congela e ruído.,O placa de vídeo apresenta congela e ruído.,images/motherboard.png,612,408,Baixa,Fechado,N1,1,0.496,4,2,-28.413568,-43.930254,0,0,0,0,Hardware
4432,2025-02-22T07:44:00,1483,RH,Belo Horizonte,BA,Desktop,iOS,Chrome,WiFi,30,24,23,Falha no sistema financeiro: falha ao executar consulta.,Falha no sistema financeiro: falha ao executar consulta.,images/finance_report.png,738,414,Crítica,Aberto,N1,1,0.2,3,3,-23.739121,-44.580241,0,0,0,0,Financeiro
3155,2025-02-07T05:55:00,1265,RH,Curitiba,SP,Notebook,Linux,Edge,WiFi,39,4,61,O usuário não consegue imprimir devido a congela.,O usuário não consegue imprimir devido a congela.,images/default_access.png,191,165,Crítica,Aberto,N1,0,0.218,6,2,-23.864191,-46.140184,0,0,0,0,Acesso
255,2025-01-04T00:15:00,6431,RH,Santos,MG,Notebook,Linux,Chrome,4G,36,12,8,O SAP exibe mensagem de erro ao gerar relatório.,O SAP exibe mensagem de erro ao gerar relatório.,images/sap_erp.png,612,344,Crítica,Fechado,N1,1,0.618,4,0,-30.673709,-52.283149,0,0,0,0,Financeiro
3910,2025-02-16T03:50:00,5654,RH,Belo Horizonte,MG,Notebook,Android,Edge,4G,11,24,56,Falha no sistema financeiro: não liga ao gerar relatório.,Falha no sistema financeiro: não liga ao gerar relatório.,images/finance_report.png,738,414,Baixa,Em andamento,N1,1,0.745,6,2,-28.81172,-45.312696,0,0,0,0,Financeiro
287,2025-01-04T09:19:00,5252,Operações,Belo Horizonte,SP,Desktop,Android,Safari,Cabo,22,8,7,Relatório financeiro não congela corretamente.,Relatório financeiro não congela corretamente.,images/finance_report.png,738,414,Baixa,Em andamento,Infra,0,-0.42,6,0,-28.198855,-45.51222,0,0,0,0,Financeiro
275,2025-01-04T05:55:00,4030,Financeiro,Curitiba,BA,Mobile,Windows,Chrome,5G,21,48,5,O usuário não consegue imprimir devido a desliga.,O usuário não consegue imprimir devido a desliga.,images/default_hr.png,612,408,Crítica,Em andamento,N2,0,0.241,6,2,-25.780207,-52.557364,0,0,0,0,RH
3848,2025-02-15T10:16:00,1673,TI,Campinas,SP,Mobile,Linux,Safari,Cabo,12,8,8,Relatório financeiro não não funciona corretamente.,Relatório financeiro não não funciona corretamente.,images/finance_report.png,738,414,Baixa,Fechado,N1,1,-0.146,5,3,-26.970548,-52.490365,0,0,0,0,Financeiro
2883,2025-02-04T00:51:00,7631,Operações,Campinas,PR,Desktop,Linux,Chrome,5G,14,24,50,O módulo financeiro fica lento ao enviar email.,O módulo financeiro fica lento ao enviar email.,images/email.png,500,333,Crítica,Em andamento,Aplicações,0,1.0,6,0,-29.681303,-46.365432,0,0,0,0,Financeiro
1390,2025-01-17T09:50:00,4374,Operações,São Paulo,RJ,Notebook,Android,Edge,5G,1,24,10,Falha crítica no cooler: não liga com perda de dados.,Falha crítica no cooler: não liga com perda de dados.,images/cooler.png,500,750,Média,Em andamento,Infra,0,0.653,7,3,-28.853777,-45.663821,0,0,0,0,Hardware
997,2025-01-12T18:29:00,5138,Operações,Belo Horizonte,SP,Notebook,Windows,Firefox,5G,2,4,61,Problema de hardware: o mouse desliga inesperadamente.,Problema de hardware: o mouse desliga inesperadamente.,images/mouse.png,500,335,Crítica,Em andamento,Infra,0,-0.107,7,0,-31.580901,-48.019543,0,0,0,0,Hardware
4785,2025-02-26T11:45:00,5808,RH,Curitiba,RJ,Mobile,iOS,Edge,5G,29,48,72,O Word apresenta sem resposta e não importar dados.,O Word apresenta sem resposta e não importar dados.,images/office.png,500,333,Média,Fechado,Infra,0,0.003,4,1,-24.849876,-49.360305,0,0,0,0,Software
1612,2025-01-20T00:44:00,3503,Operações,Belo Horizonte,BA,Notebook,Windows,Chrome,4G,36,24,18,O usuário não consegue enviar email devido a emite beep.,O usuário não consegue enviar email devido a emite beep.,images/email.png,500,333,Média,Em andamento,Aplicações,1,-0.604,5,0,-23.759489,-48.468407,0,0,0,0,RH
2885,2025-02-04T01:25:00,3083,Operações,Santos,RS,Mobile,Android,Edge,5G,11,12,34,O usuário relata perda de dados ao tentar acessar portal do ...,O usuário relata perda de dados ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Baixa,Em andamento,Infra,0,-0.155,6,2,-25.081296,-46.800385,0,0,0,0,Acesso
3702,2025-02-13T16:54:00,6066,RH,Campinas,SP,Notebook,Linux,Chrome,5G,29,12,5,O computador apresenta apresenta erro e perda de dados.,O computador apresenta apresenta erro e perda de dados.,images/default_hardware.png,612,407,Crítica,Fechado,N2,1,-0.086,4,3,-27.366596,-45.055717,0,0,0,0,Hardware
2983,2025-02-05T05:11:00,9433,Financeiro,Belo Horizonte,PR,Mobile,Windows,Edge,Cabo,2,48,57,Falha crítica no fonte: superaquece com tela piscando.,Falha crítica no fonte: superaquece com tela piscando.,images/power_supply.png,500,375,Crítica,Em andamento,N2,0,0.943,5,0,-27.222564,-50.031418,0,0,0,0,Hardware
3232,2025-02-08T03:44:00,6847,RH,Belo Horizonte,RS,Mobile,Windows,Chrome,WiFi,18,48,39,Erro de conexão no Sistema de RH durante a exportar dados.,Erro de conexão no Sistema de RH durante a exportar dados.,images/default_software.png,612,344,Média,Fechado,Infra,1,-0.853,6,0,-31.834814,-43.246507,0,0,0,0,Software
3367,2025-02-09T17:59:00,4101,Financeiro,São Paulo,MG,Desktop,iOS,Edge,Cabo,5,8,69,O usuário relatou que o notebook superaquece durante o uso n...,O usuário relatou que o notebook superaquece durante o uso normal.,images/default_hardware.png,612,407,Crítica,Aberto,N1,1,-0.518,7,0,-32.494549,-47.668469,0,0,0,0,Hardware
3314,2025-02-09T02:58:00,5728,TI,Santos,RJ,Notebook,Windows,Edge,WiFi,7,48,48,Falha crítica no memória: superaquece com mensagem de erro.,Falha crítica no memória: superaquece com mensagem de erro.,images/default_hardware.png,612,407,Baixa,Em andamento,N1,1,0.396,5,1,-30.918455,-49.425934,0,0,0,0,Hardware
2358,2025-01-28T20:06:00,3921,Financeiro,Santos,RJ,Mobile,iOS,Chrome,4G,8,12,4,O usuário não consegue abrir documento devido a reinicia soz...,O usuário não consegue abrir documento devido a reinicia sozinho.,images/default_hr.png,612,408,Média,Em andamento,Infra,0,-0.265,5,1,-23.672817,-46.176984,0,0,0,0,RH
1014,2025-01-12T23:18:00,7283,Operações,Santos,SP,Mobile,Windows,Edge,WiFi,22,12,70,A conexão de rede está fica lento e cheiro de queimado.,A conexão de rede está fica lento e cheiro de queimado.,images/network.png,500,342,Alta,Em andamento,Aplicações,1,-0.458,6,3,-26.507062,-50.636124,0,0,0,0,Rede
292,2025-01-04T10:44:00,9272,TI,São Paulo,RS,Desktop,Linux,Firefox,4G,10,48,1,O ERP exibe perda de dados ao gerar relatório.,O ERP exibe perda de dados ao gerar relatório.,images/sap_erp.png,612,344,Média,Fechado,Aplicações,1,0.396,6,1,-29.007642,-43.618297,0,0,0,0,Financeiro
778,2025-01-10T04:26:00,8141,Operações,Santos,PR,Notebook,Linux,Safari,WiFi,27,4,9,O SAP exibe tela azul ao gerar relatório.,O SAP exibe tela azul ao gerar relatório.,images/sap_erp.png,612,344,Baixa,Aberto,N2,0,0.173,3,1,-29.900556,-45.620639,0,0,0,0,Financeiro
650,2025-01-08T16:10:00,3397,Financeiro,Belo Horizonte,SP,Notebook,Windows,Safari,5G,0,4,25,Relatório financeiro não reinicia sozinho corretamente.,Relatório financeiro não reinicia sozinho corretamente.,images/finance_report.png,738,414,Alta,Em andamento,Infra,1,-0.602,4,0,-23.100804,-46.881684,0,0,0,0,Financeiro
3196,2025-02-07T17:32:00,8414,Financeiro,Campinas,SP,Mobile,iOS,Safari,5G,28,12,1,Falha no SAP: congela ao tentar importar dados.,Falha no SAP: congela ao tentar importar dados.,images/sap_erp.png,612,344,Média,Fechado,Infra,1,0.599,4,3,-23.873514,-47.300231,0,0,0,0,Software
3600,2025-02-12T12:00:00,1688,RH,Belo Horizonte,PR,Desktop,Linux,Chrome,WiFi,35,48,15,Relatório financeiro não não funciona corretamente.,Relatório financeiro não não funciona corretamente.,images/finance_report.png,738,414,Alta,Fechado,Infra,0,-0.917,6,0,-31.394443,-47.683241,0,0,0,0,Financeiro
540,2025-01-07T09:00:00,4845,RH,Belo Horizonte,RJ,Notebook,Windows,Chrome,5G,13,8,15,Erro no ERP durante fazer login.,Erro no ERP durante fazer login.,images/sap_erp.png,612,344,Crítica,Aberto,Aplicações,1,-0.296,5,1,-29.241838,-47.167439,0,0,0,0,Financeiro
